trial_id,estimator,shift,trt_change,gamma2_m,sigma2_m,sigma_ratio,sigma2_ratio
10,chi_DR,Linear Covariate Shift,Spline,6.659731712804541e-5,1.1691141925721735e-7,0.030676048139008354,0.0017626419916545394
10,chi_DR,Linear Covariate Shift,Spline + Effect Modification,1.039357176514794e-4,4.955861294096989e-9,0.005447878693581275,4.756073418541031e-5
10,chi_DR,No Covariate Shift,Constant,1.172961107643089e-22,0,0,0
10,chi_DR,No Covariate Shift,Effect Modification,1.353567248435639e-22,0,0,0
10,chi_DR,No Covariate Shift,Linear,1.8486307853500728e-4,7.694222483404777e-7,0.05074194182203923,0.00404670020045178
10,chi_DR,No Covariate Shift,Linear + Effect Modification,1.8563508465969247e-4,3.333805931245327e-7,0.035467678224228326,0.0018000264526580655
10,chi_DR,No Covariate Shift,Spline,6.631630591515308e-5,1.790734083125497e-7,0.04345833053119495,0.0026787487431746628
10,chi_DR,No Covariate Shift,Spline + Effect Modification,6.370198607944078e-5,9.337596035015965e-8,0.03242524081609106,0.001469578498391098
10,chi_DRj,Flexible Covariate Shift,Constant,9.897755544730144e-23,0,0,0
10,chi_DRj,Flexible Covariate Shift,Effect Modification,5.52912625926614e-4,0,0,0
10,chi_DRj,Flexible Covariate Shift,Linear,8.213803661930137e-23,1.8531428571428592e-4,0.9999999993460104,1
10,chi_DRj,Flexible Covariate Shift,Linear + Effect Modification,5.47927801707014e-4,1.8531428571428625e-4,0.3677350958444472,0.25278231890160296
10,chi_DRj,Flexible Covariate Shift,Spline,1.0990466601331763e-22,6.520575941424257e-5,0.9999999987443657,1
10,chi_DRj,Flexible Covariate Shift,Spline + Effect Modification,5.541656052827091e-4,6.52057594142427e-5,0.25541972227377707,0.10528960698534875
10,chi_DRj,Linear Covariate Shift,Constant,1.1717611265145747e-22,0,0,0
10,chi_DRj,Linear Covariate Shift,Effect Modification,1.1026665637622923e-4,0,0,0
10,chi_DRj,Linear Covariate Shift,Linear,1.7658434584031758e-22,1.853142857142859e-4,0.9999999990656265,1
10,chi_DRj,Linear Covariate Shift,Linear + Effect Modification,1.1118340658988583e-4,1.853142857142862e-4,0.563540913551237,0.6250517708830899
10,chi_DRj,Linear Covariate Shift,Spline,9.725947319965152e-23,6.520575941424259e-5,0.9999999988536848,1
10,chi_DRj,Linear Covariate Shift,Spline + Effect Modification,1.1226470046070694e-4,6.520575941424266e-5,0.43255223447621743,0.36753328093047954
10,chi_DRj,No Covariate Shift,Constant,1.172961107643089e-22,0,0,0
10,chi_DRj,No Covariate Shift,Effect Modification,1.353567248435639e-22,0,0,0
10,chi_DRj,No Covariate Shift,Linear,1.6875117993946205e-22,1.853142857142859e-4,0.9999999991241392,1
10,chi_DRj,No Covariate Shift,Linear + Effect Modification,1.1000955368609756e-22,1.8531428571428628e-4,0.9999999992538583,1
10,chi_DRj,No Covariate Shift,Spline,1.2281446932738e-22,6.520575941424259e-5,0.9999999986798516,1
10,chi_DRj,No Covariate Shift,Spline + Effect Modification,1.2966879451399993e-22,6.520575941424266e-5,0.9999999986309698,1
10,chi_gformula,Flexible Covariate Shift,Constant,0,0,0,0
10,chi_gformula,Flexible Covariate Shift,Effect Modification,5.529126259064745e-4,0,0,0
10,chi_gformula,Flexible Covariate Shift,Linear,0,1.853142857142857e-4,1,1
10,chi_gformula,Flexible Covariate Shift,Linear + Effect Modification,5.479278017046438e-4,1.8531428571428625e-4,0.3677350958448725,0.2527823189022536
10,chi_gformula,Flexible Covariate Shift,Spline,0,6.52057594142426e-5,1,1
10,chi_gformula,Flexible Covariate Shift,Spline + Effect Modification,5.54165605301372e-4,6.520575941424268e-5,0.25541972227061666,0.10528960698223588
10,chi_gformula,Linear Covariate Shift,Constant,0,0,0,0
10,chi_gformula,Linear Covariate Shift,Effect Modification,1.1026665637461257e-4,0,0,0
10,chi_gformula,Linear Covariate Shift,Linear,0,1.853142857142857e-4,1,1
10,chi_gformula,Linear Covariate Shift,Linear + Effect Modification,1.1118340658187492e-4,1.853142857142861e-4,0.5635409135598637,0.6250517708996195
10,chi_gformula,Linear Covariate Shift,Spline,0,6.52057594142426e-5,1,1
10,chi_gformula,Linear Covariate Shift,Spline + Effect Modification,1.1226470045624185e-4,6.520575941424266e-5,0.43255223448125996,0.36753328094008597
10,chi_gformula,No Covariate Shift,Constant,0,0,0,0
10,chi_gformula,No Covariate Shift,Effect Modification,0,0,0,0
10,chi_gformula,No Covariate Shift,Linear,0,1.853142857142857e-4,1,1
10,chi_gformula,No Covariate Shift,Linear + Effect Modification,0,1.8531428571428617e-4,1,1
10,chi_gformula,No Covariate Shift,Spline,0,6.52057594142426e-5,1,1
10,chi_gformula,No Covariate Shift,Spline + Effect Modification,0,6.52057594142427e-5,1,1
11,chi_DR,Flexible Covariate Shift,Constant,1.0768489243743824e-22,0,0,0
11,chi_DR,Flexible Covariate Shift,Effect Modification,6.579757340852441e-4,0,0,0
11,chi_DR,Flexible Covariate Shift,Linear,1.668625685054593e-4,6.108496077710809e-7,0.04431549320388628,0.00361701389613397
11,chi_DR,Flexible Covariate Shift,Linear + Effect Modification,7.049897122237164e-4,6.009362913439615e-9,0.0026197394851289564,8.537443437424231e-6
11,chi_DR,Flexible Covariate Shift,Spline,7.295715786225713e-5,1.9387810099738487e-7,0.040457127826426485,0.002556204852312677
11,chi_DR,Flexible Covariate Shift,Spline + Effect Modification,0.0010831018057618977,8.378734940030716e-9,0.0020697833368271278,7.669614089110761e-6
11,chi_DR,Linear Covariate Shift,Constant,9.793532953172384e-23,0,0,0
11,chi_DR,Linear Covariate Shift,Effect Modification,1.0201707281338183e-4,0,0,0
11,chi_DR,Linear Covariate Shift,Linear,1.7049149453436888e-4,3.193837670024506e-7,0.03447012259800468,0.0018743612322207012
11,chi_DR,Linear Covariate Shift,Linear + Effect Modification,8.924547491232374e-6,2.6210770749603447e-8,0.04370633388021343,0.0031379667353568183
11,chi_DR,Linear Covariate Shift,Spline,7.418761251418694e-5,4.488848211486065e-7,0.05596213315853492,0.00599333058648369
11,chi_DR,Linear Covariate Shift,Spline + Effect Modification,1.169318256831961e-4,4.229217568590666e-9,0.005309744510503314,3.593407806421662e-5
11,chi_DR,No Covariate Shift,Constant,1.4049489201964973e-22,0,0,0
11,chi_DR,No Covariate Shift,Effect Modification,1.061190515206047e-22,0,0,0
11,chi_DR,No Covariate Shift,Linear,1.6841830487381382e-4,2.414243497514912e-7,0.0329524388803886,0.0014483140945129726
11,chi_DR,No Covariate Shift,Linear + Effect Modification,1.6923374117576394e-4,3.9524937172131297e-7,0.03312344359475793,0.0023407359292073426
11,chi_DR,No Covariate Shift,Spline,7.392181791562492e-5,2.7048415541008466e-7,0.04829270914535537,0.0036515447057193823
11,chi_DR,No Covariate Shift,Spline + Effect Modification,7.078534293755262e-5,8.718028264293801e-7,0.08541267807202875,0.012322364955471898
11,chi_DRj,Flexible Covariate Shift,Constant,1.0768489243743824e-22,0,0,0
11,chi_DRj,Flexible Covariate Shift,Effect Modification,6.579757340852441e-4,0,0,0
11,chi_DRj,Flexible Covariate Shift,Linear,8.739872377762037e-23,1.6885714285714307e-4,0.9999999992913298,1
11,chi_DRj,Flexible Covariate Shift,Linear + Effect Modification,6.581901340014476e-4,1.688571428571433e-4,0.3362262414837508,0.20419681492000277
11,chi_DRj,Flexible Covariate Shift,Spline,1.107743630884564e-22,7.256601842823115e-5,0.9999999987993167,1
11,chi_DRj,Flexible Covariate Shift,Spline + Effect Modification,6.597749266295281e-4,7.256601842823136e-5,0.24905664140827707,0.0991008946145636
11,chi_DRj,Linear Covariate Shift,Constant,9.793532953172384e-23,0,0,0
11,chi_DRj,Linear Covariate Shift,Effect Modification,1.0201707281338183e-4,0,0,0
11,chi_DRj,Linear Covariate Shift,Linear,1.224180619967784e-22,1.688571428571429e-4,0.9999999991692808,1
11,chi_DRj,Linear Covariate Shift,Linear + Effect Modification,1.0059866854817556e-4,1.6885714285714334e-4,0.5644238687752463,0.6267267742369333
11,chi_DRj,Linear Covariate Shift,Spline,1.1563707911507745e-22,7.256601842823115e-5,0.9999999988090001,1
11,chi_DRj,Linear Covariate Shift,Spline + Effect Modification,1.0038908864479137e-4,7.256601842823132e-5,0.45958089959286,0.41970068712803843
11,chi_DRj,No Covariate Shift,Constant,1.4049489201964973e-22,0,0,0
11,chi_DRj,No Covariate Shift,Effect Modification,1.061190515206047e-22,0,0,0
11,chi_DRj,No Covariate Shift,Linear,1.031974568839781e-22,1.6885714285714298e-4,0.9999999992283857,1
11,chi_DRj,No Covariate Shift,Linear + Effect Modification,8.138715293368435e-23,1.6885714285714334e-4,0.999999999322764,1
11,chi_DRj,No Covariate Shift,Spline,1.6702807330456598e-22,7.256601842823116e-5,0.9999999985828077,1
11,chi_DRj,No Covariate Shift,Spline + Effect Modification,1.1784396865804098e-22,7.25660184282313e-5,0.999999998774943,1
11,chi_gformula,Flexible Covariate Shift,Constant,0,0,0,0
11,chi_gformula,Flexible Covariate Shift,Effect Modification,6.579757340951428e-4,0,0,0
11,chi_gformula,Flexible Covariate Shift,Linear,0,1.6885714285714282e-4,1,1
11,chi_gformula,Flexible Covariate Shift,Linear + Effect Modification,6.581901340135353e-4,1.6885714285714334e-4,0.3362262414816963,0.20419681491700828
11,chi_gformula,Flexible Covariate Shift,Spline,0,7.256601842823121e-5,1,1
11,chi_gformula,Flexible Covariate Shift,Spline + Effect Modification,6.597749266296467e-4,7.256601842823134e-5,0.2490566414082899,0.09910089461458821
11,chi_gformula,Linear Covariate Shift,Constant,0,0,0,0
11,chi_gformula,Linear Covariate Shift,Effect Modification,1.0201707281237818e-4,0,0,0
11,chi_gformula,Linear Covariate Shift,Linear,0,1.6885714285714282e-4,1,1
11,chi_gformula,Linear Covariate Shift,Linear + Effect Modification,1.0059866855191435e-4,1.6885714285714334e-4,0.5644238687708484,0.6267267742285034
11,chi_gformula,Linear Covariate Shift,Spline,0,7.256601842823121e-5,1,1
11,chi_gformula,Linear Covariate Shift,Spline + Effect Modification,1.003890886372382e-4,7.256601842823134e-5,0.45958089960202836,0.4197006871459764
11,chi_gformula,No Covariate Shift,Constant,0,0,0,0
11,chi_gformula,No Covariate Shift,Effect Modification,0,0,0,0
11,chi_gformula,No Covariate Shift,Linear,0,1.6885714285714282e-4,1,1
11,chi_gformula,No Covariate Shift,Linear + Effect Modification,0,1.6885714285714328e-4,1,1
11,chi_gformula,No Covariate Shift,Spline,0,7.256601842823121e-5,1,1
11,chi_gformula,No Covariate Shift,Spline + Effect Modification,0,7.256601842823135e-5,1,1
12,chi_DR,Flexible Covariate Shift,Constant,1.293007787414587e-22,0,0,0
12,chi_DR,Flexible Covariate Shift,Effect Modification,7.304098202285153e-4,0,0,0
12,chi_DR,Flexible Covariate Shift,Linear,1.5280927045121332e-4,4.849658230813712e-7,0.04898219469635709,0.0031599560529751857
12,chi_DR,Flexible Covariate Shift,Linear + Effect Modification,7.758011701509911e-4,7.78185218731186e-9,0.0025889685833622345,1.0046799935421043e-5
12,chi_DR,Flexible Covariate Shift,Spline,8.293105744290302e-5,2.687955785777948e-7,0.0411809043475133,0.003084860660899158
12,chi_DR,Flexible Covariate Shift,Spline + Effect Modification,0.0012371964824548162,4.993313678340683e-9,0.0017396851129634118,4.056890079464538e-6
12,chi_DR,Linear Covariate Shift,Constant,1.6879298601853097e-22,0,0,0
12,chi_DR,Linear Covariate Shift,Effect Modification,9.297513901720215e-5,0,0,0
12,chi_DR,Linear Covariate Shift,Linear,1.5596679059961914e-4,3.851639455954e-7,0.03934464544260697,0.0024456700833825583
12,chi_DR,Linear Covariate Shift,Linear + Effect Modification,7.780152486776574e-6,1.5208444837596268e-8,0.034372683321813174,0.001960365313297468
12,chi_DR,Linear Covariate Shift,Spline,8.435952215522612e-5,1.7669706847644266e-7,0.034085324586394954,0.002116632735386181
12,chi_DR,Linear Covariate Shift,Spline + Effect Modification,1.270895760473624e-4,2.329232244967142e-9,0.0034040473468374415,1.839193145209668e-5
12,chi_DR,No Covariate Shift,Constant,1.509061349737686e-22,0,0,0
12,chi_DR,No Covariate Shift,Effect Modification,1.2138419753791697e-22,0,0,0
12,chi_DR,No Covariate Shift,Linear,1.5405026851442278e-4,3.822445729336834e-7,0.03752510617474744,0.0025157719950558836
12,chi_DR,No Covariate Shift,Linear + Effect Modification,1.5489347518837522e-4,9.475695526950275e-7,0.06109448727393181,0.006049750429923606
12,chi_DR,No Covariate Shift,Spline,8.411972266915763e-5,2.929265462353495e-7,0.05106366834363706,0.003503767652426003
12,chi_DR,No Covariate Shift,Spline + Effect Modification,8.053082046676719e-5,4.000366620466486e-7,0.051372716408721625,0.00492243633572263
12,chi_DRj,Flexible Covariate Shift,Constant,1.293007787414587e-22,0,0,0
12,chi_DRj,Flexible Covariate Shift,Effect Modification,7.304098202285153e-4,0,0,0
12,chi_DRj,Flexible Covariate Shift,Linear,1.2235933859350646e-22,1.54457142857143e-4,0.9999999991426306,1
12,chi_DRj,Flexible Covariate Shift,Linear + Effect Modification,7.319185926322521e-4,1.544571428571433e-4,0.3147931577902826,0.17428558279987016
12,chi_DRj,Flexible Covariate Shift,Spline,1.2383967496978276e-22,8.256091139318856e-5,0.9999999988117118,1
12,chi_DRj,Flexible Covariate Shift,Spline + Effect Modification,7.370220682576095e-4,8.256091139318845e-5,0.25077418751693975,0.1007491396977927
12,chi_DRj,Linear Covariate Shift,Constant,1.6879298601853097e-22,0,0,0
12,chi_DRj,Linear Covariate Shift,Effect Modification,9.297513901720215e-5,0,0,0
12,chi_DRj,Linear Covariate Shift,Linear,1.4821400513925694e-22,1.544571428571429e-4,0.9999999990560484,1
12,chi_DRj,Linear Covariate Shift,Linear + Effect Modification,9.338835477842937e-5,1.544571428571432e-4,0.5626082512898276,0.6232672477612982
12,chi_DRj,Linear Covariate Shift,Spline,1.8211508518646298e-22,8.256091139318859e-5,0.9999999986548672,1
12,chi_DRj,Linear Covariate Shift,Spline + Effect Modification,9.170980866952591e-5,8.256091139318841e-5,0.4869337841536912,0.47389023138636394
12,chi_DRj,No Covariate Shift,Constant,1.509061349737686e-22,0,0,0
12,chi_DRj,No Covariate Shift,Effect Modification,1.2138419753791697e-22,0,0,0
12,chi_DRj,No Covariate Shift,Linear,1.1708429654759544e-22,1.5445714285714293e-4,0.9999999991608021,1
12,chi_DRj,No Covariate Shift,Linear + Effect Modification,9.561130023989887e-23,1.5445714285714326e-4,0.999999999234403,1
12,chi_DRj,No Covariate Shift,Spline,1.5746890698839681e-22,8.25609113931886e-5,0.9999999986614564,1
12,chi_DRj,No Covariate Shift,Spline + Effect Modification,1.1989128585911812e-22,8.256091139318848e-5,0.999999998854513,1
12,chi_gformula,Flexible Covariate Shift,Constant,0,0,0,0
12,chi_gformula,Flexible Covariate Shift,Effect Modification,7.304098202130229e-4,0,0,0
12,chi_gformula,Flexible Covariate Shift,Linear,0,1.544571428571428e-4,1,1
12,chi_gformula,Flexible Covariate Shift,Linear + Effect Modification,7.319185925986865e-4,1.544571428571433e-4,0.3147931577951859,0.17428558280639028
12,chi_gformula,Flexible Covariate Shift,Spline,0,8.256091139318855e-5,1,1
12,chi_gformula,Flexible Covariate Shift,Spline + Effect Modification,7.370220682448357e-4,8.256091139318845e-5,0.2507741875185546,0.1007491396993443
12,chi_gformula,Linear Covariate Shift,Constant,0,0,0,0
12,chi_gformula,Linear Covariate Shift,Effect Modification,9.297513900959341e-5,0,0,0
12,chi_gformula,Linear Covariate Shift,Linear,0,1.544571428571428e-4,1,1
12,chi_gformula,Linear Covariate Shift,Linear + Effect Modification,9.338835477934508e-5,1.544571428571432e-4,0.5626082512883797,0.6232672477586203
12,chi_gformula,Linear Covariate Shift,Spline,0,8.256091139318855e-5,1,1
12,chi_gformula,Linear Covariate Shift,Spline + Effect Modification,9.17098086688431e-5,8.25609113931884e-5,0.48693378415452115,0.47389023138801123
12,chi_gformula,No Covariate Shift,Constant,0,0,0,0
12,chi_gformula,No Covariate Shift,Effect Modification,0,0,0,0
12,chi_gformula,No Covariate Shift,Linear,0,1.544571428571428e-4,1,1
12,chi_gformula,No Covariate Shift,Linear + Effect Modification,0,1.5445714285714326e-4,1,1
12,chi_gformula,No Covariate Shift,Spline,0,8.256091139318855e-5,1,1
12,chi_gformula,No Covariate Shift,Spline + Effect Modification,0,8.25609113931885e-5,1,1
13,chi_DR,Flexible Covariate Shift,Constant,1.2144262139422163e-22,0,0,0
13,chi_DR,Flexible Covariate Shift,Effect Modification,7.627610017694289e-4,0,0,0
13,chi_DR,Flexible Covariate Shift,Linear,1.4080288051501527e-4,1.169899944510481e-6,0.05844532161391392,0.00824287021414777
13,chi_DR,Flexible Covariate Shift,Linear + Effect Modification,8.260450461159447e-4,1.926446946894097e-8,0.004460166199798561,2.3315775918407978e-5
13,chi_DR,Flexible Covariate Shift,Spline,9.229393054395463e-5,3.580072328542702e-7,0.04238166240687906,0.0036025350154567574
13,chi_DR,Flexible Covariate Shift,Spline + Effect Modification,0.0013122639523642362,5.241904256317401e-9,0.001502884362878942,4.033207554986657e-6
13,chi_DR,Linear Covariate Shift,Constant,1.1861539221335947e-22,0,0,0
13,chi_DR,Linear Covariate Shift,Effect Modification,8.557479836412721e-5,0,0,0
13,chi_DR,Linear Covariate Shift,Linear,1.4352421670273864e-4,7.669219307741102e-7,0.04922686540439066,0.005237921207445998
13,chi_DR,Linear Covariate Shift,Linear + Effect Modification,7.35892040393433e-6,4.314698218122488e-9,0.020716644729858274,6.11101525497105e-4
13,chi_DR,Linear Covariate Shift,Spline,9.386410154401894e-5,3.8172633060769266e-7,0.04587458766235642,0.003980774931932231
13,chi_DR,Linear Covariate Shift,Spline + Effect Modification,1.3184358644282584e-4,7.76082769604562e-9,0.006700437511974274,6.04153464805033e-5
13,chi_DR,No Covariate Shift,Constant,1.387182933776689e-22,0,0,0
13,chi_DR,No Covariate Shift,Effect Modification,1.239413888977958e-22,0,0,0
13,chi_DR,No Covariate Shift,Linear,1.4175896949641855e-4,3.177072185256079e-7,0.03765353662334992,0.002250288778999797
13,chi_DR,No Covariate Shift,Linear + Effect Modification,1.4261428676086595e-4,3.011103715106395e-7,0.040156543873562586,0.002104478107571918
13,chi_DR,No Covariate Shift,Spline,9.365038578349952e-5,2.7787156721156014e-7,0.045261248641764146,0.0029684906553509604
13,chi_DR,No Covariate Shift,Spline + Effect Modification,8.971792606762499e-5,3.1814919633586484e-7,0.045925611755241326,0.0035089346862588115
13,chi_DRj,Flexible Covariate Shift,Constant,1.2144262139422163e-22,0,0,0
13,chi_DRj,Flexible Covariate Shift,Effect Modification,7.627610017694289e-4,0,0,0
13,chi_DRj,Flexible Covariate Shift,Linear,1.460260155065125e-22,1.4211428571428571e-4,0.999999999027028,1
13,chi_DRj,Flexible Covariate Shift,Linear + Effect Modification,7.618852159577713e-4,1.4211428571428615e-4,0.30164559469513885,0.157246556134822
13,chi_DRj,Flexible Covariate Shift,Spline,1.4622796193398542e-22,9.194211415816607e-5,0.9999999987666981,1
13,chi_DRj,Flexible Covariate Shift,Spline + Effect Modification,7.581282574639491e-4,9.194211415816564e-5,0.25831157083779105,0.10818151947411658
13,chi_DRj,Linear Covariate Shift,Constant,1.1861539221335947e-22,0,0,0
13,chi_DRj,Linear Covariate Shift,Effect Modification,8.557479836412721e-5,0,0,0
13,chi_DRj,Linear Covariate Shift,Linear,1.1675832173248543e-22,1.4211428571428577e-4,0.9999999991289512,1
13,chi_DRj,Linear Covariate Shift,Linear + Effect Modification,8.522623439568735e-5,1.421142857142861e-4,0.5636008869981806,0.6251645308206825
13,chi_DRj,Linear Covariate Shift,Spline,1.0730311343727322e-22,9.194211415816607e-5,0.9999999989791467,1
13,chi_DRj,Linear Covariate Shift,Spline + Effect Modification,8.501327242473912e-5,9.194211415816558e-5,0.5098564418408208,0.5197013076926972
13,chi_DRj,No Covariate Shift,Constant,1.387182933776689e-22,0,0,0
13,chi_DRj,No Covariate Shift,Effect Modification,1.239413888977958e-22,0,0,0
13,chi_DRj,No Covariate Shift,Linear,1.0187525288620105e-22,1.4211428571428577e-4,0.9999999991622858,1
13,chi_DRj,No Covariate Shift,Linear + Effect Modification,1.1274742603290435e-22,1.421142857142861e-4,0.9999999991344488,1
13,chi_DRj,No Covariate Shift,Spline,1.397631869784139e-22,9.194211415816607e-5,0.9999999988416035,1
13,chi_DRj,No Covariate Shift,Spline + Effect Modification,1.1595446760777225e-22,9.194211415816561e-5,0.9999999989009175,1
13,chi_gformula,Flexible Covariate Shift,Constant,0,0,0,0
13,chi_gformula,Flexible Covariate Shift,Effect Modification,7.627610017829803e-4,0,0,0
13,chi_gformula,Flexible Covariate Shift,Linear,0,1.4211428571428566e-4,1,1
13,chi_gformula,Flexible Covariate Shift,Linear + Effect Modification,7.618852159459399e-4,1.4211428571428612e-4,0.30164559469673174,0.15724655613680386
13,chi_gformula,Flexible Covariate Shift,Spline,0,9.194211415816604e-5,1,1
13,chi_gformula,Flexible Covariate Shift,Spline + Effect Modification,7.581282574699561e-4,9.194211415816564e-5,0.2583115708370082,0.10818151947331817
13,chi_gformula,Linear Covariate Shift,Constant,0,0,0,0
13,chi_gformula,Linear Covariate Shift,Effect Modification,8.557479835846377e-5,0,0,0
13,chi_gformula,Linear Covariate Shift,Linear,0,1.4211428571428566e-4,1,1
13,chi_gformula,Linear Covariate Shift,Linear + Effect Modification,8.522623439344296e-5,1.4211428571428607e-4,0.5636008870014643,0.6251645308269236
13,chi_gformula,Linear Covariate Shift,Spline,0,9.194211415816604e-5,1,1
13,chi_gformula,Linear Covariate Shift,Spline + Effect Modification,8.50132724274181e-5,9.194211415816562e-5,0.5098564418368912,0.5197013076848505
13,chi_gformula,No Covariate Shift,Constant,0,0,0,0
13,chi_gformula,No Covariate Shift,Effect Modification,0,0,0,0
13,chi_gformula,No Covariate Shift,Linear,0,1.4211428571428566e-4,1,1
13,chi_gformula,No Covariate Shift,Linear + Effect Modification,0,1.421142857142861e-4,1,1
13,chi_gformula,No Covariate Shift,Spline,0,9.194211415816604e-5,1,1
13,chi_gformula,No Covariate Shift,Spline + Effect Modification,0,9.194211415816564e-5,1,1
14,chi_DR,Flexible Covariate Shift,Constant,1.412558981827407e-22,0,0,0
14,chi_DR,Flexible Covariate Shift,Effect Modification,7.284508157750791e-4,0,0,0
14,chi_DR,Flexible Covariate Shift,Linear,1.3084339872833023e-4,2.5580710054819996e-7,0.03541617559628322,0.00198129491046262
14,chi_DR,Flexible Covariate Shift,Linear + Effect Modification,8.321327503276617e-4,8.804635690357964e-9,0.0024419564390800778,1.0573958850008751e-5
14,chi_DR,Flexible Covariate Shift,Spline,9.877119294797905e-5,4.2465982933517963e-7,0.05358219529361044,0.004243210921831398
14,chi_DR,Flexible Covariate Shift,Spline + Effect Modification,0.001302842668827999,4.0149761493253926e-9,0.001298854170819068,3.0846263577169468e-6
14,chi_DR,Linear Covariate Shift,Constant,1.2973248846365414e-22,0,0,0
14,chi_DR,Linear Covariate Shift,Effect Modification,7.814238383595285e-5,0,0,0
14,chi_DR,Linear Covariate Shift,Linear,1.3316377274709355e-4,6.106009050338758e-7,0.04256277692040532,0.004451013516025832
14,chi_DR,Linear Covariate Shift,Linear + Effect Modification,6.851136142568083e-6,1.8229170484558623e-9,0.014208706579183198,2.613233366610672e-4
14,chi_DR,Linear Covariate Shift,Spline,1.0042607395404522e-4,3.169269384035838e-7,0.04775980986223412,0.0031766628283925436
14,chi_DR,Linear Covariate Shift,Spline + Effect Modification,1.2780279539506903e-4,7.180647029558613e-9,0.005497515243749033,5.4173309283247285e-5
14,chi_DR,No Covariate Shift,Constant,1.8441125716801065e-22,0,0,0
14,chi_DR,No Covariate Shift,Effect Modification,1.7391215882329191e-22,0,0,0
14,chi_DR,No Covariate Shift,Linear,1.315444078208026e-4,5.351026742614555e-7,0.04838121596915369,0.004069764911004088
14,chi_DR,No Covariate Shift,Linear + Effect Modification,1.3239617598163943e-4,2.0801554439334758e-7,0.03323962311374033,0.0015617761351852508
14,chi_DR,No Covariate Shift,Spline,1.0023091007846472e-4,7.660998822285621e-7,0.06952983676106647,0.007376857562859482
14,chi_DR,No Covariate Shift,Spline + Effect Modification,9.608525218330046e-5,2.5155967845693257e-7,0.039708746861050595,0.0025585786887476767
14,chi_DRj,Flexible Covariate Shift,Constant,1.412558981827407e-22,0,0,0
14,chi_DRj,Flexible Covariate Shift,Effect Modification,7.284508157750791e-4,0,0,0
14,chi_DRj,Flexible Covariate Shift,Linear,1.1032947891402237e-22,1.318285714285715e-4,0.9999999991152091,1
14,chi_DRj,Flexible Covariate Shift,Linear + Effect Modification,7.286283303230802e-4,1.3182857142857184e-4,0.29842496832281223,0.15321546649189915
14,chi_DRj,Flexible Covariate Shift,Spline,1.0242699463540612e-22,9.843164155912403e-5,0.9999999990004633,1
14,chi_DRj,Flexible Covariate Shift,Spline + Effect Modification,7.27243788196043e-4,9.843164155912431e-5,0.26895594326620703,0.11922056485803648
14,chi_DRj,Linear Covariate Shift,Constant,1.2973248846365414e-22,0,0,0
14,chi_DRj,Linear Covariate Shift,Effect Modification,7.814238383595285e-5,0,0,0
14,chi_DRj,Linear Covariate Shift,Linear,1.5871981036590817e-22,1.318285714285715e-4,0.9999999989333462,1
14,chi_DRj,Linear Covariate Shift,Linear + Effect Modification,7.900377682159167e-5,1.3182857142857174e-4,0.5636768607245827,0.6253122647693519
14,chi_DRj,Linear Covariate Shift,Spline,1.0163911962919051e-22,9.843164155912408e-5,0.9999999990055286,1
14,chi_DRj,Linear Covariate Shift,Spline + Effect Modification,7.87893081441813e-5,9.843164155912427e-5,0.5278247843672954,0.5554726936849271
14,chi_DRj,No Covariate Shift,Constant,1.8441125716801065e-22,0,0,0
14,chi_DRj,No Covariate Shift,Effect Modification,1.7391215882329191e-22,0,0,0
14,chi_DRj,No Covariate Shift,Linear,1.237862109588763e-22,1.3182857142857152e-4,0.9999999990623595,1
14,chi_DRj,No Covariate Shift,Linear + Effect Modification,9.944029711704338e-23,1.3182857142857184e-4,0.9999999991777657,1
14,chi_DRj,No Covariate Shift,Spline,1.3599223376119425e-22,9.843164155912402e-5,0.9999999988865969,1
14,chi_DRj,No Covariate Shift,Spline + Effect Modification,1.2311839697041863e-22,9.843164155912431e-5,0.99999999890646,1
14,chi_gformula,Flexible Covariate Shift,Constant,0,0,0,0
14,chi_gformula,Flexible Covariate Shift,Effect Modification,7.28450815777455e-4,0,0,0
14,chi_gformula,Flexible Covariate Shift,Linear,0,1.3182857142857138e-4,1,1
14,chi_gformula,Flexible Covariate Shift,Linear + Effect Modification,7.286283303283968e-4,1.318285714285718e-4,0.29842496832209964,0.15321546649104217
14,chi_gformula,Flexible Covariate Shift,Spline,0,9.843164155912415e-5,1,1
14,chi_gformula,Flexible Covariate Shift,Spline + Effect Modification,7.272437881953808e-4,9.843164155912437e-5,0.26895594326626493,0.11922056485808363
14,chi_gformula,Linear Covariate Shift,Constant,0,0,0,0
14,chi_gformula,Linear Covariate Shift,Effect Modification,7.814238383377425e-5,0,0,0
14,chi_gformula,Linear Covariate Shift,Linear,0,1.3182857142857138e-4,1,1
14,chi_gformula,Linear Covariate Shift,Linear + Effect Modification,7.900377682428897e-5,1.3182857142857184e-4,0.5636768607203081,0.6253122647612404
14,chi_gformula,Linear Covariate Shift,Spline,0,9.843164155912415e-5,1,1
14,chi_gformula,Linear Covariate Shift,Spline + Effect Modification,7.878930814270968e-5,9.843164155912438e-5,0.5278247843696763,0.5554726936896343
14,chi_gformula,No Covariate Shift,Constant,0,0,0,0
14,chi_gformula,No Covariate Shift,Effect Modification,0,0,0,0
14,chi_gformula,No Covariate Shift,Linear,0,1.3182857142857138e-4,1,1
14,chi_gformula,No Covariate Shift,Linear + Effect Modification,0,1.318285714285718e-4,1,1
